alias_address,alias_city,geocode,geometry,georeferencingString,type
Via L. Bellorini - Laveno Mombello,Laveno Mombello - Parco Alpini Bagno,"Via Luigi Bellorini, 21014, Laveno Mombello, Varese","{'type': 'Point', 'coordinates': [8.616895879975038, 45.89348238238885]}","Via L. Bellorini - Laveno Mombello, Laveno Mombello - Parco Alpini Bagno, Lombardia",POINT
Arolo - Leggiuno,Leggiuno - Arolo (Fontana),"Arolo, Leggiuno, Varese","{'type': 'Point', 'coordinates': [8.611280000000022, 45.86363000000006]}","Arolo - Leggiuno, Leggiuno - Arolo (Fontana), Lombardia",POINT
Reno - Leggiuno,Leggiuno - loc. Reno,"Leggiuno, Varese","{'type': 'Point', 'coordinates': [8.610880000000066, 45.87784000000005]}","Reno - Leggiuno, Leggiuno - loc. Reno, Lombardia",POINT
Piazza G. Marconi- Leggiuno,Leggiuno - Municipio,"Piazza Guglielmo Marconi, 21038, Leggiuno, Varese","{'type': 'Point', 'coordinates': [8.620663695055464, 45.87507058516639]}","Piazza G. Marconi- Leggiuno, Leggiuno - Municipio, Lombardia",POINT
Piazza Matteotti - Lonate Ceppino,Lonate Ceppino - Colonnina,"Piazza Giacomo Matteotti, 21050, Lonate Ceppino, Varese","{'type': 'Point', 'coordinates': [8.873976665947673, 45.70363536368752]}","Piazza Matteotti - Lonate Ceppino, Lonate Ceppino - Colonnina, Lombardia",POINT
Via Volta - Lonate Pozzolo,Lonate Pozzolo - Colonnina,"Via Alessandro Volta, 21015, Lonate Pozzolo, Varese","{'type': 'Point', 'coordinates': [8.756568427397795, 45.59504439190045]}","Via Volta - Lonate Pozzolo, Lonate Pozzolo - Colonnina, Lombardia",POINT
Via Rimembranze - Lonate Pozzolo,Lonate Pozzolo - Colonnina,"Viale Rimembranze, 21015, Lonate Pozzolo, Varese","{'type': 'Point', 'coordinates': [8.748563186544827, 45.600470656727595]}","Via Rimembranze - Lonate Pozzolo, Lonate Pozzolo - Colonnina, Lombardia",POINT
Via Pisa - Lonate Pozzolo,Lonate Pozzolo - Colonnina,"Via Pisa, 21015, Lonate Pozzolo, Varese","{'type': 'Point', 'coordinates': [8.756739000000003, 45.58616549999999]}","Via Pisa - Lonate Pozzolo, Lonate Pozzolo - Colonnina, Lombardia",POINT
Viale Rimembranze - Malgesso,Malgesso Scuola Elementare,"Viale Rimembranze, 21020, Malgesso, Varese","{'type': 'Point', 'coordinates': [8.676316424324657, 45.827353634687384]}","Viale Rimembranze - Malgesso, Malgesso Scuola Elementare, Lombardia",POINT
Via Genova - Marnate,Marnate - rete colonna stradale,"Via Genova, 21050, Marnate, Varese","{'type': 'Point', 'coordinates': [8.903598512337476, 45.63384975883993]}","Via Genova - Marnate, Marnate - rete colonna stradale, Lombardia",POINT
Via Tanaro - Marnate,Marnate - rete colonna stradale,"Via Tanaro, 21050, Marnate, Varese","{'type': 'Point', 'coordinates': [8.919007341204946, 45.62789720899769]}","Via Tanaro - Marnate, Marnate - rete colonna stradale, Lombardia",POINT
Via Cesare Battisti - Marnate,Marnate - rete colonna stradale,"Via Cesare Battisti, 21050, Marnate, Varese","{'type': 'Point', 'coordinates': [8.902787560331955, 45.62694312611834]}","Via Cesare Battisti - Marnate, Marnate - rete colonna stradale, Lombardia",POINT
Via Cascina Risaia - Mornago,Mornago - Cimitero Crugnola,"Via Risaia, 21020, Mornago, Varese","{'type': 'Point', 'coordinates': [8.746881184652363, 45.72281278457225]}","Via Cascina Risaia - Mornago, Mornago - Cimitero Crugnola, Lombardia",POINT
Via Dante Alighieri - Mornago,Mornago - Cimitero Montonate,"Via Dante Alighieri, 21020, Mornago, Varese","{'type': 'Point', 'coordinates': [8.767951736572202, 45.74530563508772]}","Via Dante Alighieri - Mornago, Mornago - Cimitero Montonate, Lombardia",POINT
"Piazza Libertà, 1 - Mornago",Mornago Municipio,"Mornago, Varese","{'type': 'Point', 'coordinates': [8.75401000000005, 45.748950000000036]}","Piazza Libertà, 1 - Mornago, Mornago Municipio, Lombardia",POINT
"Via Bonacalza, 135 - Oggiona Santo Stefano",Oggiona S. Stefano - casa dell'acqua,"Via Bonacalza 135, 21040, Oggiona con Santo Stefano, Varese","{'type': 'Point', 'coordinates': [8.820949018725905, 45.70028439439667]}","Via Bonacalza, 135 - Oggiona Santo Stefano, Oggiona S. Stefano - casa dell'acqua, Lombardia",POINT
"P.zza Risorgimento, 1 - Oggiona Santo Stefano",Oggiona S. Stefano - Sc. Elementare C. Battisti,"Via Risorgimento 1, 21040, Oggiona con Santo Stefano, Varese","{'type': 'Point', 'coordinates': [8.816761037191979, 45.70298545268047]}","P.zza Risorgimento, 1 - Oggiona Santo Stefano, Oggiona S. Stefano - Sc. Elementare C. Battisti, Lombardia",POINT
Via Marconi - Oggiona Santo Stefano,Oggiona S. Stefano - Sc. Elementare Cantore,"Via Guglielmo Marconi, 21040, Oggiona con Santo Stefano, Varese","{'type': 'Point', 'coordinates': [8.82166870658197, 45.691208171065526]}","Via Marconi - Oggiona Santo Stefano, Oggiona S. Stefano - Sc. Elementare Cantore, Lombardia",POINT
"Via Aldo Moro, 6 - Oggiona Santo Stefano",Oggiona S. Stefano - Sc. Materna Maria Immacolata,"Via Aldo Moro 6, 21040, Oggiona con Santo Stefano, Varese","{'type': 'Point', 'coordinates': [8.817596968636396, 45.69441350346246]}","Via Aldo Moro, 6 - Oggiona Santo Stefano, Oggiona S. Stefano - Sc. Materna Maria Immacolata, Lombardia",POINT
"Via Asilo, 2 - Oggiona Santo Stefano",Oggiona S. Stefano - Sc. Materna Speri Castellini,"Via Asilo 2, 21040, Oggiona con Santo Stefano, Varese","{'type': 'Point', 'coordinates': [8.814555246321223, 45.70479382431185]}","Via Asilo, 2 - Oggiona Santo Stefano, Oggiona S. Stefano - Sc. Materna Speri Castellini, Lombardia",POINT
Via Oriani - Olgiate Olona,Olgiate Olona - colonna stradale,"Via Alfredo Oriani, 21057, Olgiate Olona, Varese","{'type': 'Point', 'coordinates': [8.884839659069781, 45.63026541932536]}","Via Oriani - Olgiate Olona, Olgiate Olona - colonna stradale, Lombardia",POINT
Via Pascoli (Angolo via Feltre) - Olgiate Olona,Olgiate Olona - colonna stradale,"Via Giovanni Pascoli & Via Feltre, 21057, Olgiate Olona, Varese","{'type': 'Point', 'coordinates': [8.882756999999991, 45.62453699999999]}","Via Pascoli (Angolo via Feltre) - Olgiate Olona, Olgiate Olona - colonna stradale, Lombardia",POINT
Via Unità d'Italia - Olgiate Olona,Olgiate Olona - colonna stradale,"Via Unità d'Italia, 21057, Olgiate Olona, Varese","{'type': 'Point', 'coordinates': [8.881514721476025, 45.62033053961161]}","Via Unità d'Italia - Olgiate Olona, Olgiate Olona - colonna stradale, Lombardia",POINT
Via Maggiore - Osmate,Osmate - Cimitero,"Via Maggiore, 21062, Cadrezzate con Osmate, Varese","{'type': 'Point', 'coordinates': [8.662088219183081, 45.78632086248108]}","Via Maggiore - Osmate, Osmate - Cimitero, Lombardia",POINT
Lungo Lago Dino Ciani - Ranco,Ranco,"Lungolago Dino Ciani, 21020, Ranco, Varese","{'type': 'Point', 'coordinates': [8.568639492587298, 45.797528759265894]}","Lungo Lago Dino Ciani - Ranco, Ranco, Lombardia",POINT
Via Roma - Ranco,Ranco,"Via Roma, 21020, Ranco, Varese","{'type': 'Point', 'coordinates': [8.570632965261195, 45.79432120028782]}","Via Roma - Ranco, Ranco, Lombardia",POINT
Via Pola ang. Via Ferrini - Samarate,Samarate - Colonnina,"Via Pola, 21017, Samarate, Varese","{'type': 'Point', 'coordinates': [8.783325966362986, 45.60928003064413]}","Via Pola ang. Via Ferrini - Samarate, Samarate - Colonnina, Lombardia",POINT
Via del Noce ang. Via Monteberico - Samarate,Samarate - Colonnina,"Via A. del Noce & Via Monte Berico, 21017, Samarate, Varese","{'type': 'Point', 'coordinates': [8.799048000000008, 45.6045525]}","Via del Noce ang. Via Monteberico - Samarate, Samarate - Colonnina, Lombardia",POINT
Via Vittorio Veneto ang. Via Fiume - Samarate,Samarate - Colonnina,"Via Vittorio Veneto & Via Fiume, 21017, Samarate, Varese","{'type': 'Point', 'coordinates': [8.784521999999992, 45.630737999999994]}","Via Vittorio Veneto ang. Via Fiume - Samarate, Samarate - Colonnina, Lombardia",POINT
Viale Augusta ang. Via Bellini - Samarate,Samarate - Colonnina,"Viale Giovanni Agusta & Via Vincenzo Bellini, 21017, Samarate, Varese","{'type': 'Point', 'coordinates': [8.776498500000002, 45.628713000000005]}","Viale Augusta ang. Via Bellini - Samarate, Samarate - Colonnina, Lombardia",POINT
Via Indipendenza ang. Via Locarno- Samarate,Samarate - Colonnina,"Via Indipendenza & Via Nino Locarno, 21017, Samarate, Varese","{'type': 'Point', 'coordinates': [8.792001000000006, 45.6381135]}","Via Indipendenza ang. Via Locarno- Samarate, Samarate - Colonnina, Lombardia",POINT
Via Oriano - Sesto Calende,Sesto Calende,"Via Oriano, 21062, Sesto Calende, Varese","{'type': 'Point', 'coordinates': [8.653257407918767, 45.73365074959707]}","Via Oriano - Sesto Calende, Sesto Calende, Lombardia",POINT
Via Angera ang. Via Cucchino - Sesto Calende,Sesto Calende - Colonina,"Via Angera & Via Cucchino, 21062, Sesto Calende, Varese","{'type': 'Point', 'coordinates': [8.59702949999999, 45.749528999999995]}","Via Angera ang. Via Cucchino - Sesto Calende, Sesto Calende - Colonina, Lombardia",POINT
Via Risorgimento - Sesto Calende,Sesto Calende - Colonina,"Via Risorgimento, 21062, Sesto Calende, Varese","{'type': 'Point', 'coordinates': [8.631118903767904, 45.72696464169916]}","Via Risorgimento - Sesto Calende, Sesto Calende - Colonina, Lombardia",POINT
Via Lentate ang. Via Grisoni- Sesto Calende,Sesto Calende - punto rete,"Via per Lentate & Via B. Grisoni, 21062, Sesto Calende, Varese","{'type': 'Point', 'coordinates': [8.652510000000007, 45.766628999999995]}","Via Lentate ang. Via Grisoni- Sesto Calende, Sesto Calende - punto rete, Lombardia",POINT
Via Aldo Moro - Solbiate Arno,Solbiate Arno,"Via Aldo Moro, 21048, Solbiate Arno, Varese","{'type': 'Point', 'coordinates': [8.81518480814505, 45.71676400526441]}","Via Aldo Moro - Solbiate Arno, Solbiate Arno, Lombardia",POINT
Via Repubblica - Somma Lombardo,Somma Lombardo - Centro,"Corso Repubblica, 21019, Somma Lombardo, Varese","{'type': 'Point', 'coordinates': [8.7152241803804, 45.67971484528977]}","Via Repubblica - Somma Lombardo, Somma Lombardo - Centro, Lombardia",POINT
Via de Pinedo - Somma Lombardo,Somma Lombardo - Fraz. Case Nuove,"Via Francesco De Pinedo, 21019, Somma Lombardo, Varese","{'type': 'Point', 'coordinates': [8.711530033268199, 45.64056503904415]}","Via de Pinedo - Somma Lombardo, Somma Lombardo - Fraz. Case Nuove, Lombardia",POINT
Via Orsa - Somma Lombardo,Somma Lombardo - Fraz. Coarezza,"Via Orsa, 21019, Somma Lombardo, Varese","{'type': 'Point', 'coordinates': [8.646147940233622, 45.67947129513303]}","Via Orsa - Somma Lombardo, Somma Lombardo - Fraz. Coarezza, Lombardia",POINT
Via Papa Giovanni XXIII - Somma Lombardo,Somma Lombardo - Fraz. Maddalena,"Via Papa Giovanni XXIII, 21019, Somma Lombardo, Varese","{'type': 'Point', 'coordinates': [8.685374314997768, 45.66056027094381]}","Via Papa Giovanni XXIII - Somma Lombardo, Somma Lombardo - Fraz. Maddalena, Lombardia",POINT
Via Beltramolli - Somma Lombardo,Somma Lombardo - Fraz. Mezzana,"Via Mario Beltramolli, 21019, Somma Lombardo, Varese","{'type': 'Point', 'coordinates': [8.715109252854168, 45.68695305672435]}","Via Beltramolli - Somma Lombardo, Somma Lombardo - Fraz. Mezzana, Lombardia",POINT
Sumirago,Sumirago - Casa dell'Acqua,"Sumirago, Varese","{'type': 'Point', 'coordinates': [8.779150000000072, 45.73505000000006]}","Sumirago, Sumirago - Casa dell'Acqua, Lombardia",POINT
Via Luigi Rossi - Sumirago,Sumirago - Cimitero,"Via Luigi Rossi, 21040, Sumirago, Varese","{'type': 'Point', 'coordinates': [8.778072223632623, 45.74411507639023]}","Via Luigi Rossi - Sumirago, Sumirago - Cimitero, Lombardia",POINT
Via de Gasperi - Sumirago,Sumirago - Cimitero,"Via Alcide De Gasperi, 21040, Sumirago, Varese","{'type': 'Point', 'coordinates': [8.785190276537776, 45.745766745998814]}","Via de Gasperi - Sumirago, Sumirago - Cimitero, Lombardia",POINT
Via Campagna - Sumirago,Sumirago - Cimitero,"Via Campagna, 21040, Sumirago, Varese","{'type': 'Point', 'coordinates': [8.79357785932511, 45.734598937619715]}","Via Campagna - Sumirago, Sumirago - Cimitero, Lombardia",POINT
Via Carducci - Sumirago,Sumirago - Scuola Elementare Manzoni,"Via Giosuè Carducci, 21040, Sumirago, Varese","{'type': 'Point', 'coordinates': [8.779829655139764, 45.748165821439514]}","Via Carducci - Sumirago, Sumirago - Scuola Elementare Manzoni, Lombardia",POINT
Via Cesare Battisti - Taino,Taino - Asilo Nido,"Via Cesare Battisti, 21020, Taino, Varese","{'type': 'Point', 'coordinates': [8.61765007712391, 45.7645243948584]}","Via Cesare Battisti - Taino, Taino - Asilo Nido, Lombardia",POINT
Piazza Pajetta 5 - Taino,Taino - Municipio,"Piazza Piero e Gaspare Pajetta 5, 21020, Taino, Varese","{'type': 'Point', 'coordinates': [8.615775195394997, 45.7648631873449]}","Piazza Pajetta 5 - Taino, Taino - Municipio, Lombardia",POINT
Piazza della Repubblica - Travedona Monate,Travedona Monate - Fontanella,"Piazza della Repubblica, 21028, Travedona-Monate, Varese","{'type': 'Point', 'coordinates': [8.661991236708527, 45.80491817552766]}","Piazza della Repubblica - Travedona Monate, Travedona Monate - Fontanella, Lombardia",POINT
Via Don Luigi Sturzo 40 - Travedona Monate,Travedona Monate - Municipio,"Via Don Luigi Sturzo 40, 21028, Travedona-Monate, Varese","{'type': 'Point', 'coordinates': [8.67405358006813, 45.807086975301495]}","Via Don Luigi Sturzo 40 - Travedona Monate, Travedona Monate - Municipio, Lombardia",POINT
Via A. Manzoni Varano Borghi,Varano Borghi - Cimitero,"Via Alessandro Manzoni, 21020, Varano Borghi, Varese","{'type': 'Point', 'coordinates': [8.704952907780742, 45.78065333967509]}","Via A. Manzoni Varano Borghi, Varano Borghi - Cimitero, Lombardia",POINT
Via N. Sauro - Varano Borghi,Varano Borghi - Municipio,"Via Nazario Sauro, 21020, Varano Borghi, Varese","{'type': 'Point', 'coordinates': [8.702930285408648, 45.773765649503225]}","Via N. Sauro - Varano Borghi, Varano Borghi - Municipio, Lombardia",POINT
"Via Damiano Chiesa, 26 - Venegono Inferiore",Venegono Inferiore - Municipio,"Via Damiano Chiesa 26, 21040, Venegono Inferiore, Varese","{'type': 'Point', 'coordinates': [8.89029425865139, 45.7323823372411]}","Via Damiano Chiesa, 26 - Venegono Inferiore, Venegono Inferiore - Municipio, Lombardia",POINT
Pianbosco - Venegono Inferiore,Venegono Inferiore - Rete Pianbosco,"Venegono Inferiore, Varese","{'type': 'Point', 'coordinates': [8.901360000000068, 45.737790000000075]}","Pianbosco - Venegono Inferiore, Venegono Inferiore - Rete Pianbosco, Lombardia",POINT
Via Pasubio - Venegono Superiore,Venegono Superiore - Parco Pratone,"Via Pasubio, 21040, Venegono Superiore, Varese","{'type': 'Point', 'coordinates': [8.900457749953715, 45.75360190919192]}","Via Pasubio - Venegono Superiore, Venegono Superiore - Parco Pratone, Lombardia",POINT
Piazza Mauceri - Venegono Superiore,Venegono Superiore - punto rete Municipio,"Piazza Mauceri, 21040, Venegono Superiore, Varese","{'type': 'Point', 'coordinates': [8.90193035594414, 45.74891410169832]}","Piazza Mauceri - Venegono Superiore, Venegono Superiore - punto rete Municipio, Lombardia",POINT
Via Cuirone - Vergiate,Vergiate - Cimitero De Amicis,"Via Cuirone, 21029, Vergiate, Varese","{'type': 'Point', 'coordinates': [8.716856825226811, 45.73736211117062]}","Via Cuirone - Vergiate, Vergiate - Cimitero De Amicis, Lombardia",POINT
Via per Sesto Calende - Vergiate,Vergiate - Cimitero Posorti,"Vergiate, Varese","{'type': 'Point', 'coordinates': [8.695470000000057, 45.72421000000003]}","Via per Sesto Calende - Vergiate, Vergiate - Cimitero Posorti, Lombardia",POINT
Via Fratelli Rosselli - Vergiate,Vergiate - Cimitero Rosselli,"Via Fratelli Rosselli, 21029, Vergiate, Varese","{'type': 'Point', 'coordinates': [8.684956819140595, 45.74053396999279]}","Via Fratelli Rosselli - Vergiate, Vergiate - Cimitero Rosselli, Lombardia",POINT
Via Cavallotti - Vergiate,Vergiate - Municipio,"Via Felice Cavallotti, 21029, Vergiate, Varese","{'type': 'Point', 'coordinates': [8.694965730946262, 45.723701066476096]}","Via Cavallotti - Vergiate, Vergiate - Municipio, Lombardia",POINT
Piazza Marconi - Vizzola Ticino,Vizzola Ticino - Municipio,Municipio di Vizzola Ticino,"{'type': 'Point', 'coordinates': [8.685510000000022, 45.63128000000006]}","Piazza Marconi - Vizzola Ticino, Vizzola Ticino - Municipio, Lombardia",POINT
Via al porto - Vizzola Ticino,Vizzola Ticino - rete al porto,"Via al Porto, 21010, Vizzola Ticino, Varese","{'type': 'Point', 'coordinates': [8.667019888402018, 45.63523248213067]}","Via al porto - Vizzola Ticino, Vizzola Ticino - rete al porto, Lombardia",POINT
Via San Giulio Vizzola Ticino,Vizzola Ticino - rete San Giulio,"Piazza San Giulio, 21010, Vizzola Ticino, Varese","{'type': 'Point', 'coordinates': [8.696567800726653, 45.6259941321883]}","Via San Giulio Vizzola Ticino, Vizzola Ticino - rete San Giulio, Lombardia",POINT
