alias_address,alias_city,geocode,geometry,georeferencingString,type
via albertini alfredo,Milano,"Via Alfredo Albertini, Sarpi, Municipio 1, Milano, Lombardia, 20154, Italia","{'type': 'Point', 'coordinates': [9.1722037, 45.4810962]}","20100 MILANO, via alfredo albertini",POINT
via calvino giovanni,Milano,"Via Giovanni Calvino, Zona Farini, Bullona, Milano, Lombardia, 20154, Italia","{'type': 'Point', 'coordinates': [9.1721783, 45.4900773]}","20100 MILANO, via giovanni calvino",POINT
largo zanuso marco,Milano,"Largo Marco Zanuso, Villapizzone, Portello, Milano, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.147657755873018, 45.48996435]}","20100 MILANO, largo marco zanuso",POINT
via tonale,Milano,"Via Tonale, Centrale, Municipio 2, Milano, Lombardia, 28125, Italia","{'type': 'Point', 'coordinates': [9.2037021, 45.488482]}","20100 MILANO, via tonale",POINT
via belgioioso cristina,Milano,"Via Cristina Belgioioso, Sacco, Roserio, Milano, Lombardia, 20157, Italia","{'type': 'Point', 'coordinates': [9.1189502, 45.5178498]}","20100 MILANO, via cristina belgioioso",POINT
via campanella tommaso,Milano,"Via Tommaso Campanella, Quartiere Morona, Trezzano sul Naviglio, Milano, Lombardia, 20083, Italia","{'type': 'Point', 'coordinates': [9.0540456, 45.4292359]}","20100 MILANO, via campanella tommaso",POINT
via don francesco b. della torre,Milano,"Via Don Francesco Beniamino Della Torre, Quarto Oggiaro, Milano, Lombardia, 20157, Italia","{'type': 'Point', 'coordinates': [9.1389863, 45.5094165]}","20100 MILANO, via don francesco beniamino della torre",POINT
via calvino giovanni,Milano,"Via Giovanni Calvino, Zona Farini, Bullona, Milano, Lombardia, 20154, Italia","{'type': 'Point', 'coordinates': [9.1721783, 45.4900773]}","20100 MILANO, via giovanni calvino",POINT
via trevi,Milano,"Via Trevi, Affori, Dergano, Milano, Lombardia, 20158, Italia","{'type': 'Point', 'coordinates': [9.1801293, 45.5076175]}","20100 MILANO, via trevi",POINT
via cascina dei prati,Milano,"Via Cascina dei Prati, Bovisasca, Milano, Lombardia, 20161, Italia","{'type': 'Point', 'coordinates': [9.1569598, 45.5138078]}","20100 MILANO, via cascina dei prati",POINT
via morlotti ennio,Milano,"Via Ennio Morlotti, Bruzzano, Milano, Lombardia, 20161, Italia","{'type': 'Point', 'coordinates': [9.1695792, 45.5291829]}","20100 MILANO, via ennio morlotti",POINT
via comboni daniele,Milano,"Via Daniele Comboni, Parco Nord, Bruzzano, Milano, Lombardia, 20161, Italia","{'type': 'Point', 'coordinates': [9.1806343, 45.5247388]}","20100 MILANO, via daniele comboni",POINT
via ferrari virgilio,Milano,"Via Virgilio Ferrari, Morivione, Municipio 5, Milano, Lombardia, 20141, Italia","{'type': 'Point', 'coordinates': [9.1922605, 45.4344488]}","20100 MILANO, via virgilio ferrari",POINT
via de pretis agostino,Milano,"Via Agostino De Pretis, Barona, Quartiere Sant'Ambrogio, Milano, Lombardia, 20142, Italia","{'type': 'Point', 'coordinates': [9.1586419, 45.4290353]}","20100 MILANO, via agostino de pretis",POINT
