alias_address,alias_city,ammoniaca,arsenico,bicarbonato,calcio,cloro_residuo,cloruro,conducibilita,data_report,durezza,fluoruri,magnesio,manganese,nitrato,nitrito,ph,potassio,residuo_fisso,sodio,solfato
LOCALITA' CAMPIGNANO - ALLEVAMENTO BOVINI,PARRE,<0.1,<1,148,39.9,<0.1,<2,202,31 Dicembre 2019,12,<0.05,5.4,<5,2,<0.05,8.1,<0.5,141,<1,5
LOCALITA' COSSAGLIO - FONTANELLA,PARRE,<0.1,<1,162,48.9,02,<2,224,31 Dicembre 2019,14,<0.05,3.1,<5,3,<0.05,8.1,<0.5,157,<1,<3
LOCALITA' PONTE SELVA - FONTANELLA,PARRE,<0.1,<1,134,43.6,<0.1,<2,211,31 Dicembre 2019,13,<0.05,5.7,<5,3,<0.05,8.1,<0.5,148,<1,5
LOCALITA' S.ALBERTO - RISTORANTE IL MORO,PARRE,<0.1,<1,130,44.5,<0.1,<2,219,31 Dicembre 2019,13,<0.05,5.0,<5,6,<0.05,8.2,<0.5,153,<1,17
LOCALITA' SS.TRINITA' - FONTANELLA,PARRE,<0.1,<1,150,50.9,<0.1,<2,225,31 Dicembre 2019,14,<0.05,3.2,<5,2,<0.05,8.1,<0.5,157,<1,<3
PIAZZA S.ROCCO - FONTANELLA,PARRE,<0.1,<1,163,48.5,<0.1,<2,227,31 Dicembre 2019,14,<0.05,3.5,<5,3,<0.05,8.2,<0.5,159,<1,<3
FONTANELLA PRESSO CHIESA,PARZANICA,<0.1,<1,243,71.3,01,<2,373,31 Dicembre 2019,23,0.35,12.2,<5,10,<0.05,8.1,<0.5,261,1,8
"MUNICIPIO - PIAZZA E.FRIZZONI, 1",PEDRENGO,<0.1,<1,163,47.4,<0.1,<2,288,31 Dicembre 2019,18,<0.05,14.4,<5,4,<0.05,8.0,<0.5,202,1,17
SCUOLA MATERNA  - VIA MONTE GRAPPA,PEDRENGO,<0.1,<1,179,46.0,<0.1,<2,279,31 Dicembre 2019,17,<0.05,13.5,<5,4,<0.05,8.0,<0.5,195,<1,19
FONTANELLA PRESSO CAMPO SPORTIVO,PEIA,<0.1,<1,229,81.6,<0.1,2,363,31 Dicembre 2019,22,0.21,3.6,<5,8,<0.05,8.0,<0.5,254,2,8
"MUNICIPIO - VIA CA' ZENUCCHI, 3",PEIA,<0.1,<1,250,80.6,02,<2,365,31 Dicembre 2019,22,0.21,3.5,<5,8,<0.05,7.9,<0.5,256,1,5
FONTANELLA  PIAZZA GHITTI,PIANICO,<0.1,<1,257,52.2,<0.1,<2,369,31 Dicembre 2019,24,0.08,25.9,<5,8,<0.05,8.0,<0.5,258,<1,6
FONTANELLA  VIA GROPPINO,PIARIO,<0.1,<1,124,45.2,<0.1,<2,224,31 Dicembre 2019,14,<0.05,5.3,<5,6,<0.05,8.1,<0.5,157,<1,19
FONTANELLA  VIA MAZZINI,PIARIO,<0.1,<1,133,45.2,<0.1,<2,224,31 Dicembre 2019,14,<0.05,5.3,<5,6,<0.05,8.1,<0.5,157,<1,19
FONTANELLA VIA VENEZIA,PIARIO,<0.1,<1,125,43.1,<0.1,<2,217,31 Dicembre 2019,13,<0.05,4.5,<5,6,<0.05,8.2,<0.5,152,<1,17
FONTANELLA  VIA BELOTTI,PIAZZA BREMBANA,<0.1,<1,158,35.6,<0.1,<2,256,31 Dicembre 2019,16,<0.05,17.1,<5,5,<0.05,8.1,<0.5,179,<1,15
MUNICIPIO - VIA F.LLI CALVI,PIAZZA BREMBANA,<0.1,<1,173,33.5,<0.1,<2,245,31 Dicembre 2019,15,<0.05,16.9,<5,5,<0.05,8.1,<0.5,171,<1,8
SCUOLA ELEMENTARE - VIA L.DA VINCI,POGNANO,<0.1,<1,301,84.1,<0.1,21,567,31 Dicembre 2019,33,<0.05,27.9,<5,33,<0.05,7.6,0.8,397,6,34
ABITAZIONE BANA,PONTE NOSSA,<0.1,<1,130,41.0,02,<2,218,31 Dicembre 2019,14,<0.05,7.9,<5,3,<0.05,8.1,<0.5,153,<1,8
FONTANELLA  VIA IV NOVEMBRE,PONTE NOSSA,<0.1,<1,207,54.7,01,<2,281,31 Dicembre 2019,16,<0.05,5.8,<5,4,<0.05,8.1,<0.5,197,2,16
FONTANELLA  VIA SPIAZZI,PONTE NOSSA,<0.1,<1,175,57.8,02,<2,278,31 Dicembre 2019,17,<0.05,5.9,<5,4,<0.05,8.2,<0.5,195,2,15
FONTANELLA ESTERNA IMPIANTO CAPTAZIONE VIA SORGENTI,PONTE NOSSA,<0.1,<1,128,39.6,02,<2,212,31 Dicembre 2019,13,<0.05,7.5,<5,4,<0.05,8.0,<0.5,148,<1,7
MUNICIPIO - VIA EUROPA,PONTE NOSSA,<0.1,<1,231,54.9,02,<2,278,31 Dicembre 2019,16,<0.05,6.0,<5,4,<0.05,8.1,<0.5,195,2,18
MUNICIPIO - VIA LIBERTA',PONTERANICA,<0.1,<1,204,52.0,02,2,355,31 Dicembre 2019,22,<0.05,21.5,<5,6,<0.05,7.9,<0.5,249,1,34
SCUOLA ELEMENTARE - VIA CARINO,PONTERANICA,<0.1,<1,205,51.7,<0.1,2,359,31 Dicembre 2019,22,<0.05,21.7,<5,6,<0.05,8.0,<0.5,251,1,34
FONTANELLA  VIA P.L.CARRARA,PRADALUNGA,<0.1,<1,182,62.2,<0.1,8,349,31 Dicembre 2019,19,<0.05,9.2,<5,9,<0.05,7.8,1.5,245,4,21
"MUNICIPIO - VIA S.MARTINO, 24",PRADALUNGA,<0.1,<1,281,51.1,01,5,296,31 Dicembre 2019,18,<0.05,11.7,<5,5,<0.05,7.9,1.0,207,2,15
"SCUOLA MATERNA  - VIA PIAVE, 2",PRADALUNGA,<0.1,<1,171,61.0,<0.1,5,315,31 Dicembre 2019,18,0.05,7.3,<5,10,<0.05,7.8,1.1,221,3,14
LOCALITA' PERGOLE - VIA CAMPITINO,PREDORE,<0.1,<1,274,99.5,<0.1,3,454,31 Dicembre 2019,27,0.14,6.1,<5,17,<0.05,8.0,0.9,318,2,12
MUNICIPIO - PIAZZA VITTORIO VENETO,PREDORE,<0.1,<1,254,82.7,01,4,432,31 Dicembre 2019,24,0.18,9.0,<5,12,<0.05,7.7,1.0,302,3,28
FONTANELLA  - VIA GRUMELLO,PREMOLO,<0.1,<1,142,43.6,01,<2,224,31 Dicembre 2019,14,<0.05,7.4,<5,<2,<0.05,8.2,<0.5,157,<1,6
VIA COSTA - LAVATOIO PRESSO ABITAZIONE BORLINI,PREMOLO,<0.1,<1,164,46.5,01,<2,236,31 Dicembre 2019,14,<0.05,6.3,<5,<2,<0.05,8.1,<0.5,165,<1,4
MUNICIPIO - PIAZZA LIBERTA',PUMENENGO,<0.1,<1,255,76.2,<0.1,7,421,31 Dicembre 2019,24,0.09,12.4,<5,15,<0.05,7.6,0.9,295,5,27
FONTANELLA  PIAZZA EUROPA,RANICA,<0.1,<1,191,51.8,01,5,300,31 Dicembre 2019,18,<0.05,11.9,8,4,<0.05,8.0,1.0,210,3,19
"LABORATORIO AZIENDALE - VIA VIANDASSO,59",RANICA,<0.1,<1,139,40.6,<0.1,<2,228,31 Dicembre 2019,13,<0.05,8.1,<5,4,<0.05,8.0,<0.5,160,<1,12
ABITAZIONE DEL BELLO - VIA PAPA GIOVANNI XXIII°,RANZANICO,<0.1,<1,246,56.9,<0.1,<2,336,31 Dicembre 2019,20,0.18,14.9,<5,9,<0.05,8.0,<0.5,235,1,6
FONTANELLA  PIAZZA CADUTI,RANZANICO,<0.1,<1,244,57.9,<0.1,<2,348,31 Dicembre 2019,22,0.17,18.1,<5,9,<0.05,7.9,<0.5,244,1,7
FONTANELLA VIA DONIZETTI ( Ex Loc.Dosso),RANZANICO,<0.1,<1,219,57.2,<0.1,<2,339,31 Dicembre 2019,19,0.85,10.4,<5,6,<0.05,8.0,<0.5,238,2,11
RISTORANTE AURORA - VIA NAZIONALE,RANZANICO,<0.1,<1,245,55.9,<0.1,2,370,31 Dicembre 2019,23,0.16,22.8,<5,8,<0.05,7.9,0.5,259,1,7
FONTANELLA  VIA DEL PORTO,RIVA DI SOLTO,<0.1,<1,247,53.0,<0.1,2,361,31 Dicembre 2019,23,0.15,22.7,<5,8,<0.05,8.0,<0.5,253,1,7
LOCALITA' BESSIMO - FONTANELLA  VIA S.FRANCESCO,ROGNO,<0.1,1,189,59.1,<0.1,5,367,31 Dicembre 2019,21,0.06,15.6,<5,9,<0.05,8.0,1.4,257,4,42
LOCALITA' CASTELFRANCO - FONTANELLA  PIAZZA TRIESTE,ROGNO,<0.1,<1,146,48.5,01,<2,251,31 Dicembre 2019,14,<0.05,5.2,<5,5,<0.05,8.2,<0.5,175,2,21
LOCALITA' MONTI - FONTANELLA  PIAZZALE ALPINI,ROGNO,<0.1,<1,135,45.1,n.d.,<2,223,31 Dicembre 2019,13,<0.05,3.2,<5,5,<0.05,8.0,<0.5,156,2,13
LOCALITA' RONDINERA - CONDOMINIO PRESSO PIZZERIA BETULLA,ROGNO,<0.1,1,187,58.8,<0.1,5,375,31 Dicembre 2019,21,0.06,15.0,<5,9,<0.05,8.0,1.5,263,4,44
LOCALITA' S.VIGILIO - FONTANELLA,ROGNO,<0.1,<1,135,46.5,n.d.,<2,222,31 Dicembre 2019,13,<0.05,3.0,<5,6,<0.05,8.0,<0.5,155,2,11
LOCALITA' SPIAZZI - FONTANELLA  VIA PIAZZE,ROGNO,<0.1,<1,143,46.8,<0.1,<2,222,31 Dicembre 2019,13,0.05,2.7,<5,7,<0.05,8.1,<0.5,156,2,10
MUNICIPIO - PIAZZA DRUSO,ROGNO,<0.1,1,196,58.6,<0.1,5,367,31 Dicembre 2019,21,0.07,15.2,<5,9,<0.05,7.9,1.5,257,4,42
DISTRIBUTORE - VIA BALILLA,ROMANO DI LOMBARDIA,<0.1,<1,254,68.4,<0.1,20,408,31 Dicembre 2019,24,<0.05,17.5,<5,14,<0.05,7.7,0.5,286,5,26
FONTANELLA  VIA BELVEDERE,ROMANO DI LOMBARDIA,<0.1,<1,221,70.2,<0.1,23,454,31 Dicembre 2019,26,<0.05,19.5,<5,20,<0.05,7.6,0.6,318,4,28
FONTANELLA  VIA CAVALLI,ROMANO DI LOMBARDIA,<0.1,<1,194,79.9,01,24,475,31 Dicembre 2019,29,<0.05,20.9,<5,23,<0.05,7.6,0.6,333,4,28
FONTANELLA  VIA DANTE,ROMANO DI LOMBARDIA,<0.1,<1,206,63.2,01,21,412,31 Dicembre 2019,23,<0.05,17.3,<5,14,<0.05,7.7,0.6,288,4,26
SCUOLA ELEMENTARE - VIA CROTTI,ROMANO DI LOMBARDIA,<0.1,<1,199,74.0,<0.1,21,441,31 Dicembre 2019,26,<0.05,19.0,<5,18,<0.05,7.6,0.6,308,5,27
SCUOLA ELEMENTARE - VIA XXV APRILE,ROMANO DI LOMBARDIA,<0.1,1,277,94.3,<0.1,28,544,31 Dicembre 2019,34,<0.05,24.5,<5,31,<0.05,7.7,0.6,381,3,31
LOCALITA' BORLEZZA - VECCHIO MULINO,ROVETTA,<0.1,<1,142,59.0,<0.1,<2,324,31 Dicembre 2019,19,<0.05,10.0,<5,7,<0.05,8.2,<0.5,227,2,48
LOCALITA' CONCA VERDE - FONTANELLA,ROVETTA,<0.1,<1,149,57.5,<0.1,<2,309,31 Dicembre 2019,18,<0.05,8.6,<5,6,<0.05,8.0,<0.5,216,1,49
LOCALITA' SAN LORENZO - CIMITERO,ROVETTA,<0.1,<1,143,62.1,<0.1,<2,309,31 Dicembre 2019,19,<0.05,8.7,<5,6,<0.05,8.3,<0.5,216,1,55
MUNICIPIO - PIAZZA FERRARI,ROVETTA,<0.1,<1,233,62.0,<0.1,<2,312,31 Dicembre 2019,19,<0.05,8.7,<5,6,<0.05,8.3,<0.5,219,<1,55
FONTANELLA PIAZZA MAZZOLENI,S.OMOBONO TERME,<0.1,<1,247,59.5,<0.1,8,409,31 Dicembre 2019,24,<0.05,22.8,<5,9,<0.05,7.7,1.3,286,5,10
FONTANELLA PRESSO EX MUNUCIPIO - VIA CASCUTELLI (VALSECCA),S.OMOBONO TERME,<0.1,<1,162,38.5,<0.1,<2,280,31 Dicembre 2019,18,<0.05,20.9,<5,7,<0.05,8.0,<0.5,196,<1,<3
FONTANELLA VIA DEGLI ALPINI,S.OMOBONO TERME,<0.1,<1,155,34.1,<0.1,<2,244,31 Dicembre 2019,16,<0.05,17.5,<5,6,<0.05,8.1,<0.5,171,<1,<3
LOCALITA' CA' CONTAGLIO - FONTANELLA  -,S.OMOBONO TERME,<0.1,<1,265,59.9,<0.1,8,409,31 Dicembre 2019,24,<0.05,22.0,<5,10,<0.05,7.7,1.3,286,5,10
LOCALITA' SELINO ALTO - CIMITERO,S.OMOBONO TERME,<0.1,<1,154,45.1,<0.1,<2,238,31 Dicembre 2019,14,0.06,6.6,<5,6,<0.05,8.0,<0.5,167,<1,4
LOCALITA' SELINO BASSO - CAMPO SPORTIVO,S.OMOBONO TERME,<0.1,<1,230,46.1,01,<2,235,31 Dicembre 2019,14,0.06,6.9,<5,6,<0.05,8.0,<0.5,165,<1,4
RUBINETTO ESTERNO ABITAZIONE - VIA CAREVI  (VALSECCA),S.OMOBONO TERME,<0.1,<1,272,40.7,<0.1,<2,297,31 Dicembre 2019,19,<0.05,22.3,<5,7,<0.05,8.0,<0.5,208,<1,4
RUBINETTO NICCHIA CONTATORI - VIA FRACCIA  STRADA  PROVINCIALE 21 (VALSECCA),S.OMOBONO TERME,<0.1,<1,232,46.7,<0.1,<2,353,31 Dicembre 2019,23,<0.05,27.0,<5,6,<0.05,8.1,<0.5,247,<1,<3
FONTANELLA  PIAZZA ZIGNONI,SAN GIOVANNI BIANCO,<0.1,<1,159,33.2,02,<2,231,31 Dicembre 2019,15,<0.05,16.7,<5,4,<0.05,8.1,<0.5,161,<1,7
"FONTANELLA GIARDINI PUBBLICI, PRESSO OSPEDALE",SAN GIOVANNI BIANCO,<0.1,<1,152,32.5,02,<2,226,31 Dicembre 2019,15,<0.05,16.3,<5,4,<0.05,8.0,<0.5,158,<1,6
FRAZIONE BOSCO - FONTANELLA,SAN GIOVANNI BIANCO,<0.1,<1,40,25.7,<0.1,2,136,31 Dicembre 2019,7,<0.05,1.8,<5,3,<0.05,7.6,<0.5,96,4,5
FRAZIONE CANTALTO MADONNA PIETA' - FONTANELLA,SAN GIOVANNI BIANCO,<0.1,<1,240,44.8,<0.1,<2,311,31 Dicembre 2019,21,<0.05,23.3,<5,<2,<0.05,8.1,<0.5,218,<1,5
FRAZIONE CORNALITA - FONTANELLA,SAN GIOVANNI BIANCO,<0.1,<1,194,39.6,01,<2,294,31 Dicembre 2019,19,<0.05,21.7,<5,4,<0.05,8.0,<0.5,206,<1,6
FRAZIONE CORNALITA - USCITA SERBATOIO,SAN GIOVANNI BIANCO,<0.1,<1,245,39.6,01,<2,286,31 Dicembre 2019,19,<0.05,20.8,<5,7,<0.05,7.9,<0.5,200,<1,5
FRAZIONE FUIPIANO - FONTANELLA,SAN GIOVANNI BIANCO,<0.1,<1,233,43.3,02,<2,318,31 Dicembre 2019,21,<0.05,23.4,<5,7,<0.05,8.1,<0.5,222,1,4
FRAZIONE GRUMO - FONTANELLA,SAN GIOVANNI BIANCO,<0.1,<1,119,59.2,<0.1,5,288,31 Dicembre 2019,17,0.06,4.5,<5,8,<0.05,8.1,1.1,201,3,12
FRAZIONE PACCACORNA E S.ROCCO - FONTANELLA,SAN GIOVANNI BIANCO,<0.1,<1,307,47.4,01,<2,342,31 Dicembre 2019,23,<0.05,26.1,<5,6,<0.05,8.2,<0.5,240,<1,3
FRAZIONE PIANCA - FONTANELLA,SAN GIOVANNI BIANCO,<0.1,<1,309,74.0,<0.1,6,544,31 Dicembre 2019,31,<0.05,31.1,<5,12,<0.05,7.7,5.7,381,3,47
FRAZIONE PIANCA - USCITA SERBATOIO,SAN GIOVANNI BIANCO,<0.1,<1,314,79.2,02,6,547,31 Dicembre 2019,33,<0.05,32.3,<5,12,<0.05,7.7,6.0,383,3,47
FRAZIONE SAN GALLO - FONTANELLA,SAN GIOVANNI BIANCO,<0.1,<1,193,43.9,02,<2,305,31 Dicembre 2019,20,<0.05,20.6,<5,7,<0.05,8.1,<0.5,213,<1,12
FONTANELLA  PIAZZA CORTESI,SAN PAOLO D'ARGON,<0.1,<1,251,56.4,<0.1,2,368,31 Dicembre 2019,24,0.14,22.8,<5,8,<0.05,7.9,0.6,258,1,7
SCUOLA MEDIA - VIA LOCATELLI,SAN PAOLO D'ARGON,<0.1,<1,258,55.5,<0.1,2,375,31 Dicembre 2019,23,0.15,22.8,<5,8,<0.05,8.0,0.6,262,1,7
AUTOFFICINA BONAITI - VIA BELVEDERE,SAN PELLEGRINO TERME,<0.1,<1,281,48.3,01,<2,341,31 Dicembre 2019,22,<0.05,23.7,<5,5,<0.05,8.0,<0.5,239,<1,4
DISTRIBUTORE - VIA RUSPINO,SAN PELLEGRINO TERME,<0.1,<1,222,45.8,02,<2,323,31 Dicembre 2019,21,<0.05,23.0,<5,6,<0.05,7.8,<0.5,226,<1,5
FONTANELLA  PIAZZA CHIESA,SAN PELLEGRINO TERME,<0.1,<1,217,43.1,01,<2,330,31 Dicembre 2019,21,<0.05,24.3,<5,8,<0.05,8.1,<0.5,231,<1,7
FONTANELLA PARCO GIOCHI VIA FRATELLI MILESI,SAN PELLEGRINO TERME,<0.1,<1,271,48.2,02,<2,342,31 Dicembre 2019,22,<0.05,23.6,<5,5,<0.05,7.9,<0.5,240,<1,4
FRAZIONE ALINO - FONTANELLA  -,SAN PELLEGRINO TERME,<0.1,<1,267,80.0,02,<2,368,31 Dicembre 2019,22,<0.05,4.6,<5,3,<0.05,7.6,0.8,257,2,4
FRAZIONE FRASNITO RIPA - FONTANELLA,SAN PELLEGRINO TERME,<0.1,<1,249,59.2,<0.1,<2,391,31 Dicembre 2019,25,<0.05,24.8,<5,6,<0.05,7.8,<0.5,274,<1,33
FRAZIONE S.CROCE - SCUOLA MATERNA,SAN PELLEGRINO TERME,<0.1,<1,340,45.3,01,<2,333,31 Dicembre 2019,21,<0.05,24.5,<5,5,<0.05,8.1,<0.5,233,<1,<3
FRAZIONE VETTA - FONTANELLA  -,SAN PELLEGRINO TERME,<0.1,<1,236,46.3,02,<2,330,31 Dicembre 2019,21,<0.05,23.0,<5,5,<0.05,8.1,<0.5,231,<1,<3
FONTANELLA PIAZZA XX SETTEMBRE,SARNICO,<0.1,3,323,90.0,<0.1,18,539,31 Dicembre 2019,30,0.40,17.2,<5,12,<0.05,7.8,2.0,377,14,38
FONTANELLA VIA LOMABRDIA,SARNICO,<0.1,3,305,85.9,<0.1,19,542,31 Dicembre 2019,29,0.43,17.3,<5,11,<0.05,7.7,2.0,380,14,38
FONTANELLA VIA RUDELLO,SARNICO,<0.1,3,291,84.9,<0.1,20,537,31 Dicembre 2019,28,0.41,17.3,<5,12,<0.05,7.8,2.0,376,15,38
LOCALITA' SURRE - FONTANELLA,SARNICO,<0.1,3,299,90.1,<0.1,19,540,31 Dicembre 2019,30,0.41,17.3,<5,12,<0.05,7.8,2.0,378,14,38
LOCALITA' GAVARNO VESCOVADO - BAR ALGERI,SCANZOROSCIATE,<0.1,<1,236,53.0,<0.1,<2,373,31 Dicembre 2019,23,<0.05,24.8,<5,3,<0.05,8.0,<0.5,261,<1,30
LOCALITA' NEGRONE - FONTANELLA  VIA S.PANTALEONE,SCANZOROSCIATE,<0.1,<1,152,46.4,<0.1,<2,281,31 Dicembre 2019,17,<0.05,14.0,<5,4,<0.05,8.1,<0.5,197,<1,16
LOCALITA' ROSCIATE - SCUOLA ELEMENTARE - VIA MEDOLAGO,SCANZOROSCIATE,<0.1,<1,156,46.5,<0.1,<2,281,31 Dicembre 2019,17,<0.05,14.0,<5,3,<0.05,8.0,<0.5,197,<1,17
LOCALITA' TRIBULINA - SCUOLA MATERNA,SCANZOROSCIATE,<0.1,<1,244,54.9,<0.1,<2,376,31 Dicembre 2019,24,<0.05,24.5,<5,3,<0.05,8.0,<0.5,263,<1,30
SCUOLA ELEMENTARE - VIA CAVALIERI DI VITTORIO VENETO,SCANZOROSCIATE,<0.1,<1,174,47.8,<0.1,<2,289,31 Dicembre 2019,18,<0.05,13.9,<5,4,<0.05,7.9,<0.5,202,<1,19
SCUOLA MATERNA - VIA F.MARTINENGO COLLEONI,SCANZOROSCIATE,<0.1,<1,234,48.8,<0.1,<2,324,31 Dicembre 2019,20,<0.05,19.2,<5,4,<0.05,8.0,<0.5,227,<1,21
CONTRADA BARZESTO - LAVATOIO,SCHILPARIO,<0.1,<1,30,8.4,<0.1,<2,49,31 Dicembre 2019,3,<0.05,2.7,<5,3,<0.05,7.7,<0.5,34,<1,5
CONTRADA PRADELLA - LAVATOIO,SCHILPARIO,<0.1,<1,153,41.4,<0.1,<2,252,31 Dicembre 2019,15,0.06,10.9,<5,4,<0.05,7.9,<0.5,177,<1,20
LAVATOIO VIA GRUMELLO,SCHILPARIO,<0.1,<1,125,38.7,<0.1,<2,192,31 Dicembre 2019,11,<0.05,4.0,<5,4,<0.05,8.0,<0.5,134,<1,11
FONTANELLA VIA CAPISONI,SEDRINA,<0.1,<1,198,52.3,02,2,354,31 Dicembre 2019,22,<0.05,21.8,<5,6,<0.05,8.0,<0.5,248,1,33
LOCALITA' CASSINONE - SCUOLA ELEMENTARE,SERIATE,<0.1,<1,182,48.6,<0.1,<2,301,31 Dicembre 2019,18,<0.05,14.8,<5,4,<0.05,8.0,<0.5,211,<1,19
LOCALITA' COMONTE - SCUOLA ELEMENTARE,SERIATE,<0.1,<1,162,46.5,<0.1,3,287,31 Dicembre 2019,17,<0.05,12.5,<5,5,<0.05,8.1,<0.5,201,2,18
SCUOLA ELEMENTARE - CORSO EUROPA,SERIATE,<0.1,<1,227,58.0,<0.1,8,362,31 Dicembre 2019,20,<0.05,12.8,<5,10,<0.05,7.6,<0.5,254,5,16
SCUOLA MEDIA - CORSO ROMA,SERIATE,<0.1,<1,143,46.2,<0.1,6,273,31 Dicembre 2019,15,<0.05,8.9,<5,6,<0.05,7.9,<0.5,191,4,14
VIA LOMBARDIA - SCUOLA ELEMENTARE,SERIATE,<0.1,<1,200,54.5,<0.1,14,356,31 Dicembre 2019,18,<0.05,11.3,<5,9,<0.05,7.8,1.3,249,10,21
CAPOLUOGO - FONTANA VIA CARDINALE CAVAGNIS,SERINA,<0.1,<1,208,63.5,01,<2,396,31 Dicembre 2019,26,<0.05,24.5,<5,6,<0.05,8.0,<0.5,277,<1,51
CAPOLUOGO - FONTANELLA VIA G. TIRABOSCHI,SERINA,<0.1,<1,222,93.1,<0.1,<2,557,31 Dicembre 2019,35,<0.05,27.4,<5,7,<0.05,7.7,<0.5,390,<1,156
FRAZIONE BAGNELLA - FONTANELLA PARCO GIOCHI VIA EROLO,SERINA,<0.1,<1,209,45.2,<0.1,<2,313,31 Dicembre 2019,21,<0.05,22.7,<5,8,<0.05,8.2,0.6,219,1,3
FRAZIONE CORONE - FONTANELLA PIAZZALE LOMBARDIA,SERINA,<0.1,<1,131,73.4,02,3,362,31 Dicembre 2019,22,<0.05,8.0,<5,10,<0.05,8.3,0.7,253,2,84
FRAZIONE LEPRENO - FONTANELLA VIALE G.GARIBALDI,SERINA,<0.1,<1,193,68.0,<0.1,2,371,31 Dicembre 2019,21,<0.05,10.9,<5,10,<0.05,8.1,0.6,260,1,80
FRAZIONE VALPIANA - FONTANELLA CHIESA PIAZZA SAN GOTTARDO,SERINA,<0.1,<1,184,78.5,<0.1,<2,458,31 Dicembre 2019,28,<0.05,20.0,<5,5,<0.05,8.0,<0.5,320,<1,125
FONTANELLA PIAZZA MERCATO,SOLTO COLLINA,<0.1,<1,244,53.8,<0.1,<2,358,31 Dicembre 2019,23,0.13,23.0,<5,7,<0.05,8.1,<0.5,250,1,7
LOCALITA' ESMATE - FONTANELLA  PIAZZA FERRARI,SOLTO COLLINA,<0.1,<1,216,41.6,<0.1,<2,315,31 Dicembre 2019,20,<0.05,22.9,<5,6,<0.05,8.1,<0.5,220,<1,5
FONTANELLA  VIA MORANDI,SONGAVAZZO,<0.1,<1,158,57.6,<0.1,<2,322,31 Dicembre 2019,20,<0.05,13.6,<5,6,<0.05,8.1,<0.5,226,<1,32
GELATERIA - VIA VENETO,SONGAVAZZO,<0.1,<1,158,54.7,<0.1,<2,306,31 Dicembre 2019,18,<0.05,10.4,<5,5,<0.05,8.2,<0.5,214,<1,39
LOCALITA' CALCARAROLA,SONGAVAZZO,<0.1,<1,168,54.2,<0.1,<2,256,31 Dicembre 2019,16,<0.05,5.5,<5,10,<0.05,8.1,<0.5,180,<1,8
LOCALITA' MONTE FALECCHIO - CIMITERO,SONGAVAZZO,<0.1,<1,168,54.1,<0.1,<2,312,31 Dicembre 2019,18,<0.05,11.7,<5,6,<0.05,8.0,<0.5,219,<1,34
VIA PINETA,SONGAVAZZO,<0.1,<1,232,57.6,<0.1,3,354,31 Dicembre 2019,22,<0.05,19.5,<5,6,<0.05,7.9,<0.5,247,2,7
FONTANELLA PIAZZALE ALPINI,SORISOLE,<0.1,<1,204,62.6,02,2,354,31 Dicembre 2019,22,<0.05,14.9,<5,8,<0.05,7.9,<0.5,248,1,22
"LOCALITA' AZZONICA - BAR VIA AZZONICA, 21",SORISOLE,<0.1,<1,204,63.0,01,<2,353,31 Dicembre 2019,21,<0.05,13.0,<5,8,<0.05,7.5,<0.5,247,1,20
CIMITERO - VIA SILVESTRI,SOVERE,<0.1,<1,229,52.3,01,<2,350,31 Dicembre 2019,22,0.10,21.4,<5,7,<0.05,8.0,<0.5,245,<1,5
FONTANELLA  VIA CAVOUR,SOVERE,<0.1,<1,233,53.5,01,<2,341,31 Dicembre 2019,22,0.06,21.4,<5,7,<0.05,8.0,<0.5,239,<1,4
FONTANELLA VIA 2 GIUGNO,SOVERE,<0.1,<1,248,55.4,01,2,374,31 Dicembre 2019,23,0.14,22.6,<5,8,<0.05,7.9,<0.5,262,1,7
LOCALITA' FRATI - FONTANELLA PRESSO CONVENTO,SOVERE,<0.1,<1,236,51.0,01,<2,342,31 Dicembre 2019,21,0.06,20.6,<5,6,<0.05,8.0,<0.5,239,<1,4
LOCALITA' SELLERE - CIMITERO,SOVERE,<0.1,<1,250,55.9,<0.1,<2,361,31 Dicembre 2019,23,0.13,22.3,<5,7,<0.05,8.0,<0.5,252,1,6
NICCHIA PARCHEGGIO DITTA ELTI - VIA CARDUCCI,SOVERE,<0.1,<1,251,53.7,<0.1,<2,370,31 Dicembre 2019,24,0.11,25.0,<5,8,<0.05,7.9,<0.5,259,<1,6
"BAR CENTRO NAUTICO - VIA NAZIONALE, 58",SPINONE AL LAGO,<0.1,<1,252,57.7,<0.1,3,390,31 Dicembre 2019,24,0.17,23.4,<5,7,<0.05,7.8,0.6,273,2,15
MUNICIPIO - VIA VERDI,SPINONE AL LAGO,<0.1,<1,256,61.5,<0.1,3,431,31 Dicembre 2019,26,0.20,25.2,<5,6,<0.05,8.0,0.6,302,4,30
BAR EUROPA - VIA GALILEI,SPIRANO,<0.1,<1,238,65.2,<0.1,12,412,31 Dicembre 2019,25,<0.05,20.5,<5,19,<0.05,7.8,0.7,289,5,24
CIMITERO - VIA PACE,SPIRANO,<0.1,1,234,64.7,<0.1,12,427,31 Dicembre 2019,24,<0.05,20.0,<5,19,<0.05,7.8,0.6,299,4,23
FONTANELLA  VIA PACEM IN TERRIS,SPIRANO,<0.1,<1,230,62.7,<0.1,12,411,31 Dicembre 2019,24,<0.05,20.1,<5,19,<0.05,7.8,0.7,288,4,23
SCUOLA MEDIA - VIA PAPA GIOVANNI XXIII°,SPIRANO,<0.1,1,206,55.0,<0.1,11,388,31 Dicembre 2019,22,<0.05,19.5,<5,18,<0.05,7.6,0.7,272,5,23
