alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Falmenta,"Falmenta, Verbano-Cusio-Ossola, Piemonte, 28825, Italia","{'type': 'Point', 'coordinates': [8.5898466, 46.0721582]}","Falmenta, Piemonte, Italia",POINT
Comune,Fara Novarese,"Fara Novarese, Novara, Piemonte, 28073, Italia","{'type': 'Point', 'coordinates': [8.4589412, 45.5551594]}","Fara Novarese, Piemonte, Italia",POINT
Comune,Fontaneto d'Agogna,"Fontaneto d'Agogna, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.4808276, 45.6434689]}","Fontaneto d'Agogna, Piemonte, Italia",POINT
Comune,Galliate,"Galliate, Novara, Piemonte, 28066, Italia","{'type': 'Point', 'coordinates': [8.6969031, 45.4782672]}","Galliate, Piemonte, Italia",POINT
Comune,Garbagna Novarese,"Garbagna Novarese, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.661237, 45.388764]}","Garbagna Novarese, Piemonte, Italia",POINT
Comune,Gargallo,"Gargallo, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.425325, 45.72877]}","Gargallo, Piemonte, Italia",POINT
Comune,Gattico,"Gattico, Novara, Piemonte, 28013, Italia","{'type': 'Point', 'coordinates': [8.520193, 45.7090365]}","Gattico, Piemonte, Italia",POINT
Comune,Germagno,"Germagno, Verbano-Cusio-Ossola, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.388294, 45.8922807]}","Germagno, Piemonte, Italia",POINT
Comune,Ghemme,"Ghemme, Novara, Piemonte, 28074, Italia","{'type': 'Point', 'coordinates': [8.4209035, 45.5983455]}","Ghemme, Piemonte, Italia",POINT
Comune,Ghiffa,"Ghiffa, Verbano-Cusio-Ossola, Piemonte, 28823, Italia","{'type': 'Point', 'coordinates': [8.6198232, 45.9591224]}","Ghiffa, Piemonte, Italia",POINT
Comune,Gignese,"Gignese, Verbano-Cusio-Ossola, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.5096707, 45.860769]}","Gignese, Piemonte, Italia",POINT
