alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Masi Torello,"Masi Torello, Ferrara","{'type': 'Point', 'coordinates': [11.789490000000058, 44.79800000000006]}","Masi Torello, Emilia Romagna",POINT
Comune,Maranello,"Maranello, Modena","{'type': 'Point', 'coordinates': [10.870700000000056, 44.52722000000006]}","Maranello, Emilia Romagna",POINT
Comune,Marano sul Panaro,"Marano sul Panaro, Modena","{'type': 'Point', 'coordinates': [10.96951000000007, 44.45656000000008]}","Marano sul Panaro, Emilia Romagna",POINT
Comune,Modena,Modena,"{'type': 'Point', 'coordinates': [10.93381000000005, 44.643230000000074]}","Modena, Emilia Romagna",POINT
Comune,Montecreto,"Montecreto, Modena","{'type': 'Point', 'coordinates': [10.718240000000037, 44.248980000000074]}","Montecreto, Emilia Romagna",POINT
Comune,Montefiorino,"Montefiorino, Modena","{'type': 'Point', 'coordinates': [10.621870000000058, 44.35669000000007]}","Montefiorino, Emilia Romagna",POINT
Comune,Massa Lombarda,"Massa Lombarda, Ravenna","{'type': 'Point', 'coordinates': [11.82421000000005, 44.44846000000007]}","Massa Lombarda, Emilia Romagna",POINT
Comune,Misano Adriatico,"Misano Adriatico, Rimini","{'type': 'Point', 'coordinates': [12.694810000000075, 43.97453000000007]}","Misano Adriatico, Emilia Romagna",POINT
Comune,Mondaino,"Mondaino, Rimini","{'type': 'Point', 'coordinates': [12.670480000000055, 43.85788000000008]}","Mondaino, Emilia Romagna",POINT
Comune,Montefiore Conca,"Montefiore Conca, Rimini","{'type': 'Point', 'coordinates': [12.608610000000056, 43.890570000000025]}","Montefiore Conca, Emilia Romagna",POINT
Comune,Montegridolfo,"Montegridolfo, Rimini","{'type': 'Point', 'coordinates': [12.684460000000058, 43.85887000000008]}","Montegridolfo, Emilia Romagna",POINT
Comune,Montescudo - Monte Colombo,"Montescudo-Monte Colombo, Rimini","{'type': 'Point', 'coordinates': [12.554320000000075, 43.92176000000006]}","Montescudo - Monte Colombo, Emilia Romagna",POINT
Comune,Morciano di Romagna,"Morciano di Romagna, Rimini","{'type': 'Point', 'coordinates': [12.645440000000065, 43.91390000000007]}","Morciano di Romagna, Emilia Romagna",POINT
Comune,Marradi,"Via Marradi, 48125, Ravenna","{'type': 'Point', 'coordinates': [12.344640645019695, 44.30599926692351]}","Marradi, Emilia Romagna",POINT
Comune,Meldola,"Meldola, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.061330000000055, 44.13239000000004]}","Meldola, Emilia Romagna",POINT
Comune,Mercato Saraceno,"Mercato Saraceno, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.196470000000033, 43.95926000000003]}","Mercato Saraceno, Emilia Romagna",POINT
Comune,Modigliana,"Modigliana, Forlì-Cesena","{'type': 'Point', 'coordinates': [11.794050000000027, 44.15960000000007]}","Modigliana, Emilia Romagna",POINT
Comune,Montiano,"Montiano, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.308560000000057, 44.087240000000065]}","Montiano, Emilia Romagna",POINT
Comune,Pianoro,"Pianoro, Bologna","{'type': 'Point', 'coordinates': [11.341260000000034, 44.39079000000004]}","Pianoro, Emilia Romagna",POINT
Comune,Pieve di Cento,"Pieve di Cento, Bologna","{'type': 'Point', 'coordinates': [11.308300000000031, 44.71541000000008]}","Pieve di Cento, Emilia Romagna",POINT
Comune,Poggio Renatico,"Poggio Renatico, Ferrara","{'type': 'Point', 'coordinates': [11.49428000000006, 44.76785000000007]}","Poggio Renatico, Emilia Romagna",POINT
Comune,Portomaggiore,"Portomaggiore, Ferrara","{'type': 'Point', 'coordinates': [11.805940000000021, 44.697730000000035]}","Portomaggiore, Emilia Romagna",POINT
Comune,Palagano,"Palagano, Modena","{'type': 'Point', 'coordinates': [10.647050000000036, 44.32505000000003]}","Palagano, Emilia Romagna",POINT
Comune,Pavullo nel Frignano,"Pavullo nel Frignano, Modena","{'type': 'Point', 'coordinates': [10.837550000000022, 44.32593000000003]}","Pavullo nel Frignano, Emilia Romagna",POINT
Comune,Pievepelago,"Pievepelago, Modena","{'type': 'Point', 'coordinates': [10.614480000000071, 44.20763000000005]}","Pievepelago, Emilia Romagna",POINT
Comune,Polinago,"Polinago, Modena","{'type': 'Point', 'coordinates': [10.72345000000007, 44.344040000000064]}","Polinago, Emilia Romagna",POINT
Comune,Prignano sulla Secchia,"Prignano sulla Secchia, Modena","{'type': 'Point', 'coordinates': [10.693440000000066, 44.43903000000006]}","Prignano sulla Secchia, Emilia Romagna",POINT
Comune,Pennabilli,"Pennabilli, Rimini","{'type': 'Point', 'coordinates': [12.266580000000033, 43.81860000000006]}","Pennabilli, Emilia Romagna",POINT
Comune,Poggio Torriana,"Poggio Torriana, Rimini","{'type': 'Point', 'coordinates': [12.409440000000075, 44.02645000000007]}","Poggio Torriana, Emilia Romagna",POINT
Comune,Palazzuolo sul Senio,"Via Palazzola, 47121, Forlì, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.041456259141887, 44.22680201218916]}","Palazzuolo sul Senio, Emilia Romagna",POINT
Comune,Portico e San Benedetto,"Portico e San Benedetto, Forlì-Cesena","{'type': 'Point', 'coordinates': [11.78490000000005, 44.02883000000003]}","Portico e San Benedetto, Emilia Romagna",POINT
Comune,Predappio,"Predappio, Forlì-Cesena","{'type': 'Point', 'coordinates': [11.981480000000033, 44.10211000000004]}","Predappio, Emilia Romagna",POINT
Comune,Premilcuore,"Premilcuore, Forlì-Cesena","{'type': 'Point', 'coordinates': [11.784500000000037, 43.98007000000007]}","Premilcuore, Emilia Romagna",POINT
Comune,Ravenna,Ravenna,"{'type': 'Point', 'coordinates': [12.204060000000027, 44.41176000000007]}","Ravenna, Emilia Romagna",POINT
Comune,Riolo Terme,"Riolo Terme, Ravenna","{'type': 'Point', 'coordinates': [11.727050000000077, 44.27607000000006]}","Riolo Terme, Emilia Romagna",POINT
Comune,Russi,"Russi, Ravenna","{'type': 'Point', 'coordinates': [12.031150000000025, 44.37196000000006]}","Russi, Emilia Romagna",POINT
Comune,Riccione,"Riccione, Rimini","{'type': 'Point', 'coordinates': [12.656240000000025, 44.005850000000066]}","Riccione, Emilia Romagna",POINT
Comune,Rimini,Rimini,"{'type': 'Point', 'coordinates': [12.570040000000063, 44.05542000000003]}","Rimini, Emilia Romagna",POINT
Comune,Rocca San Casciano,"Rocca San Casciano, Forlì-Cesena","{'type': 'Point', 'coordinates': [11.842080000000067, 44.06144000000006]}","Rocca San Casciano, Emilia Romagna",POINT
Comune,Roncofreddo,"Roncofreddo, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.319240000000036, 44.04224000000005]}","Roncofreddo, Emilia Romagna",POINT
Comune,Sala Bolognese,"Sala Bolognese, Bologna","{'type': 'Point', 'coordinates': [11.256620000000055, 44.617170000000044]}","Sala Bolognese, Emilia Romagna",POINT
Comune,San Benedetto Val di sambro,"San Benedetto Val di Sambro, Bologna","{'type': 'Point', 'coordinates': [11.235340000000065, 44.21589000000006]}","San Benedetto Val di sambro, Emilia Romagna",POINT
Comune,San Giorgio di Piano,"San Giorgio di Piano, Bologna","{'type': 'Point', 'coordinates': [11.37883000000005, 44.649290000000065]}","San Giorgio di Piano, Emilia Romagna",POINT
Comune,San Giovanni in Persiceto,"San Giovanni in Persiceto, Bologna","{'type': 'Point', 'coordinates': [11.18432000000007, 44.637770000000046]}","San Giovanni in Persiceto, Emilia Romagna",POINT
Comune,San Lazzaro di Savena,"San Lazzaro di Savena, Bologna","{'type': 'Point', 'coordinates': [11.405410000000074, 44.46963000000005]}","San Lazzaro di Savena, Emilia Romagna",POINT
Comune,San Pietro in Casale,"San Pietro in Casale, Bologna","{'type': 'Point', 'coordinates': [11.402920000000051, 44.69899000000004]}","San Pietro in Casale, Emilia Romagna",POINT
Comune,Sasso Marconi,"Sasso Marconi, Bologna","{'type': 'Point', 'coordinates': [11.249270000000024, 44.402600000000064]}","Sasso Marconi, Emilia Romagna",POINT
Comune,San Cesario sul Panaro,"San Cesario sul Panaro, Modena","{'type': 'Point', 'coordinates': [11.035910000000058, 44.56456000000003]}","San Cesario sul Panaro, Emilia Romagna",POINT
Comune,Sassuolo,"Sassuolo, Modena","{'type': 'Point', 'coordinates': [10.78141000000005, 44.54186000000004]}","Sassuolo, Emilia Romagna",POINT
Comune,Savignano sul Panaro,"Savignano sul Panaro, Modena","{'type': 'Point', 'coordinates': [11.036270000000059, 44.484890000000064]}","Savignano sul Panaro, Emilia Romagna",POINT
Comune,Serramazzoni,"Serramazzoni, Modena","{'type': 'Point', 'coordinates': [10.792260000000056, 44.421550000000025]}","Serramazzoni, Emilia Romagna",POINT
Comune,Sestola,"Sestola, Modena","{'type': 'Point', 'coordinates': [10.773270000000025, 44.226600000000076]}","Sestola, Emilia Romagna",POINT
Comune,Spilamberto,"Spilamberto, Modena","{'type': 'Point', 'coordinates': [11.019150000000025, 44.53529000000003]}","Spilamberto, Emilia Romagna",POINT
Comune,Sant'Agata sul Santerno,"Sant'Agata sul Santerno, Ravenna","{'type': 'Point', 'coordinates': [11.856820000000027, 44.44215000000003]}","Sant'Agata sul Santerno, Emilia Romagna",POINT
Comune,Solarolo,"Solarolo, Ravenna","{'type': 'Point', 'coordinates': [11.847200000000043, 44.358850000000075]}","Solarolo, Emilia Romagna",POINT
Comune,Saludecio,"Saludecio, Rimini","{'type': 'Point', 'coordinates': [12.666790000000049, 43.874430000000075]}","Saludecio, Emilia Romagna",POINT
Comune,San Clemente,"San Clemente, Rimini","{'type': 'Point', 'coordinates': [12.624720000000025, 43.93531000000007]}","San Clemente, Emilia Romagna",POINT
Comune,San Giovanni in Marignano,"San Giovanni in Marignano, Rimini","{'type': 'Point', 'coordinates': [12.711130000000026, 43.937880000000064]}","San Giovanni in Marignano, Emilia Romagna",POINT
Comune,San Leo,"San Leo, Rimini","{'type': 'Point', 'coordinates': [12.341400000000021, 43.89748000000003]}","San Leo, Emilia Romagna",POINT
Comune,Sant'Agata Feltria,"Sant'Agata Feltria, Rimini","{'type': 'Point', 'coordinates': [12.211200000000076, 43.86388000000005]}","Sant'Agata Feltria, Emilia Romagna",POINT
Comune,Santarcangelo di Romagna,"Santarcangelo di Romagna, Rimini","{'type': 'Point', 'coordinates': [12.447010000000034, 44.06313000000006]}","Santarcangelo di Romagna, Emilia Romagna",POINT
Comune,San Mauro Pascoli,"San Mauro Pascoli, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.412890000000061, 44.10579000000007]}","San Mauro Pascoli, Emilia Romagna",POINT
Comune,Santa Sofia,"Santa Sofia, Forlì-Cesena","{'type': 'Point', 'coordinates': [11.909070000000042, 43.94548000000003]}","Santa Sofia, Emilia Romagna",POINT
Comune,Sarsina,"Sarsina, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.144870000000026, 43.919350000000065]}","Sarsina, Emilia Romagna",POINT
Comune,Savignano sul Rubicone,"Savignano sul Rubicone, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.396020000000021, 44.093740000000025]}","Savignano sul Rubicone, Emilia Romagna",POINT
Comune,Sogliano al Rubicone,"Sogliano al Rubicone, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.308860000000038, 44.00612000000007]}","Sogliano al Rubicone, Emilia Romagna",POINT
Comune,Terre del Reno,"Terre del Reno, Ferrara","{'type': 'Point', 'coordinates': [11.394570000000044, 44.79329000000007]}","Terre del Reno, Emilia Romagna",POINT
Comune,Talamello,"Talamello, Rimini","{'type': 'Point', 'coordinates': [12.283870000000036, 43.90599000000003]}","Talamello, Emilia Romagna",POINT
Comune,Tredozio,"Tredozio, Forlì-Cesena","{'type': 'Point', 'coordinates': [11.74410000000006, 44.07967000000008]}","Tredozio, Emilia Romagna",POINT
Comune,Valsamoggia,"Valsamoggia, Bologna","{'type': 'Point', 'coordinates': [11.128160000000037, 44.51248000000004]}","Valsamoggia, Emilia Romagna",POINT
Comune,Vergato,"Vergato, Bologna","{'type': 'Point', 'coordinates': [11.110810000000072, 44.28303000000005]}","Vergato, Emilia Romagna",POINT
Comune,Vigarano Mainarda,"Vigarano Mainarda, Ferrara","{'type': 'Point', 'coordinates': [11.498340000000042, 44.84226000000007]}","Vigarano Mainarda, Emilia Romagna",POINT
Comune,Voghiera,"Voghiera, Ferrara","{'type': 'Point', 'coordinates': [11.746080000000063, 44.76236000000006]}","Voghiera, Emilia Romagna",POINT
Comune,Vignola,"Vignola, Modena","{'type': 'Point', 'coordinates': [11.009690000000035, 44.47825000000006]}","Vignola, Emilia Romagna",POINT
Comune,Verucchio,"Verucchio, Rimini","{'type': 'Point', 'coordinates': [12.424180000000035, 43.98257000000007]}","Verucchio, Emilia Romagna",POINT
Comune,Verghereto,"Verghereto, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.005220000000065, 43.79377000000005]}","Verghereto, Emilia Romagna",POINT
Comune,Zola Predosa,"Zola Predosa, Bologna","{'type': 'Point', 'coordinates': [11.212620000000072, 44.493070000000046]}","Zola Predosa, Emilia Romagna",POINT
Comune,Zocca,"Zocca, Modena","{'type': 'Point', 'coordinates': [10.998760000000061, 44.34394000000003]}","Zocca, Emilia Romagna",POINT
